Consigne : 11703
11703,0,0
11703,0,0
11703,0,0
11702,1,1
11703,0,0
11703,0,0
11703,0,0
11703,0,0
11703,0,0
11702,1,1
11704,-1,0
11702,1,1
11704,-1,0
11702,1,1
11702,1,1
11704,-1,0
11701,2,2
11703,0,1
11704,-1,0
11703,0,1
11703,0,1
11704,-1,0
11703,0,1
11701,2,2
11705,-2,0
11703,0,1
11702,1,1
11703,0,1
11704,-1,0
11702,1,1
11702,1,1
11703,0,1
11704,-1,0
11703,0,1
11703,0,1
11703,0,1
11704,-1,0
11703,0,1
11704,-1,0
11703,0,0
11702,1,1
11703,0,1
11704,-1,0
11703,0,0
11702,1,1
11704,-1,0
11703,0,0
11703,0,0
11702,1,1
11704,-1,0
11703,0,0
11702,1,1
11704,-1,0
11703,0,0
11702,1,1
11703,0,1
11703,0,1
11703,0,1
11702,1,1
11703,0,1
11703,0,1
11704,-1,0
11701,2,2
11705,-2,0
11700,3,2
11705,-2,0
11703,0,1
11703,0,1
11703,0,1
11700,3,2
11704,-1,1
11703,0,1
11704,-1,1
11703,0,1
11704,-1,0
11701,2,2
11703,0,1
11704,-1,1
11702,1,2
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11700,3,3
11705,-2,1
11704,-1,1
11703,0,1
11703,0,1
11700,3,3
11705,-2,1
11704,-1,1
11701,2,2
11704,-1,1
11702,1,2
11703,0,2
11703,0,2
11705,-2,1
11703,0,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11703,0,1
11704,-1,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11702,1,2
11705,-2,0
11701,2,2
11704,-1,1
11703,0,1
11702,1,2
11704,-1,1
11704,-1,0
11702,1,1
11702,1,2
11704,-1,1
11703,0,1
11703,0,1
11704,-1,0
11702,1,1
11703,0,1
11704,-1,0
11702,1,1
11703,0,1
11704,-1,0
11701,2,2
11704,-1,1
11700,3,3
11706,-3,0
11700,3,3
11705,-2,1
11703,0,1
11703,0,1
11702,1,2
11705,-2,0
11701,2,2
11705,-2,0
11702,1,2
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11701,2,2
11703,0,2
11704,-1,1
11703,0,2
11704,-1,1
11702,1,2
11705,-2,0
11702,1,2
11703,0,1
11704,-1,1
11703,0,1
11703,0,1
11704,-1,0
11701,2,2
11703,0,1
11702,1,2
11703,0,2
11704,-1,1
11704,-1,1
11701,2,2
11704,-1,1
11704,-1,1
11703,0,1
11701,2,2
11705,-2,0
11702,1,2
11704,-1,1
11704,-1,0
11701,2,2
11704,-1,1
11703,0,1
11701,2,2
11703,0,2
11704,-1,1
11702,1,2
11704,-1,1
11704,-1,1
11702,1,2
11705,-2,0
11702,1,1
11700,3,3
11705,-2,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11704,-1,1
11704,-1,0
11702,1,1
11701,2,2
11705,-2,0
11702,1,2
11704,-1,1
11704,-1,0
11702,1,1
11703,0,1
11703,0,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11704,-1,0
11702,1,1
11703,0,1
11704,-1,0
11702,1,1
11703,0,1
11703,0,1
11702,1,2
11702,1,2
11703,0,2
11704,-1,1
11703,0,1
11704,-1,1
11702,1,2
11704,-1,1
11704,-1,0
11702,1,1
11703,0,1
11702,1,2
11704,-1,1
11702,1,2
11702,1,2
11705,-2,0
11699,4,3
11705,-2,1
11701,2,3
11705,-2,1
11703,0,2
11704,-1,1
11703,0,1
11703,0,1
11702,1,2
11701,2,3
11703,0,2
11705,-2,1
11703,0,2
11701,2,3
11706,-3,0
11702,1,2
11703,0,2
11703,0,2
11704,-1,1
11703,0,1
11703,0,1
11703,0,1
11700,3,3
11706,-3,0
11701,2,2
11704,-1,1
11703,0,2
11704,-1,1
11704,-1,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11704,-1,0
11702,1,1
11703,0,1
11702,1,2
11705,-2,0
11699,4,3
11704,-1,1
11703,0,2
11704,-1,1
11704,-1,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11702,1,2
11704,-1,1
11704,-1,0
11701,2,2
11704,-1,1
11703,0,1
11701,2,2
11703,0,2
11704,-1,1
11704,-1,1
11703,0,1
11703,0,1
11704,-1,0
11702,1,1
11700,3,3
11705,-2,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11702,1,2
11703,0,2
11705,-2,0
11700,3,3
11704,-1,1
11704,-1,1
11702,1,2
11705,-2,0
11701,2,2
11701,2,3
11706,-3,0
11701,2,2
11704,-1,1
11700,3,3
11706,-3,1
11703,0,2
11704,-1,1
11702,1,2
11704,-1,1
11702,1,2
11705,-2,0
11701,2,2
11705,-2,0
11701,2,2
11704,-1,1
11703,0,1
11701,2,2
11703,0,2
11704,-1,1
11703,0,2
11705,-2,0
11702,1,2
11705,-2,0
11702,1,1
11704,-1,0
11702,1,1
11700,3,3
11705,-2,1
11703,0,1
11703,0,1
11702,1,2
11704,-1,1
11702,1,2
11704,-1,1
11702,1,2
11704,-1,1
11704,-1,1
11702,1,2
11704,-1,1
11703,0,1
11701,2,2
11703,0,2
11704,-1,1
11703,0,1
11703,0,1
11703,0,1
11702,1,2
11703,0,2
11704,-1,1
11704,-1,1
11702,1,2
11702,1,2
11704,-1,1
11703,0,1
11703,0,1
11702,1,2
11704,-1,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11703,0,1
11704,-1,1
11703,0,1
11702,1,2
11705,-2,0
11702,1,1
11703,0,1
11702,1,2
11701,2,2
11704,-1,1
11704,-1,1
11701,2,2
11703,0,2
11704,-1,1
11703,0,2
11704,-1,1
11704,-1,1
11703,0,1
11703,0,1
11704,-1,0
11702,1,1
11703,0,1
11703,0,1
11704,-1,0
11702,1,1
11702,1,2
11701,2,2
11704,-1,1
11704,-1,1
11701,2,2
11704,-1,1
11703,0,2
11704,-1,1
11703,0,1
11702,1,2
11705,-2,0
11701,2,2
11704,-1,1
11702,1,2
11704,-1,1
11701,2,2
11703,0,2
11703,0,2
11703,0,2
11704,-1,1
11702,1,2
11704,-1,1
11703,0,2
11703,0,2
11704,-1,1
11700,3,3
11705,-2,1
11701,2,3
11702,1,3
11705,-2,1
11701,2,3
11704,-1,2
11703,0,2
11703,0,2
11704,-1,1
11702,1,2
11702,1,3
11705,-2,1
11702,1,2
11703,0,2
11704,-1,1
11702,1,2
11702,1,3
11703,0,2
11704,-1,2
11702,1,3
11704,-1,2
11702,1,3
11704,-1,2
11702,1,3
11704,-1,2
11703,0,2
11702,1,3
11705,-2,1
11702,1,2
11700,3,4
11704,-1,2
11702,1,3
11704,-1,2
11703,0,3
11704,-1,2
11703,0,2
11702,1,3
11704,-1,2
11703,0,2
11703,0,2
11701,2,3
11704,-1,2
11702,1,3
11704,-1,2
11703,0,3
11702,1,3
11702,1,3
11703,0,3
11703,0,3
11704,-1,2
11703,0,3
11704,-1,2
11701,2,4
11704,-1,2
11703,0,3
11704,-1,2
11703,0,3
11704,-1,2
11702,1,3
11701,2,4
11705,-2,2
11703,0,3
11703,0,3
11704,-1,2
11703,0,2
11703,0,2
11701,2,3
11704,-1,2
11702,1,3
11704,-1,2
11702,1,3
11704,-1,2
11702,1,3
11702,1,3
11703,0,3
11703,0,3
11704,-1,2
11701,2,4
11704,-1,3
11703,0,3
11703,0,3
11704,-1,2
11701,2,4
11702,1,4
11704,-1,3
11703,0,3
11704,-1,3
11702,1,4
11705,-2,2
11701,2,4
11703,0,3
11704,-1,3
11703,0,3
11704,-1,2
11701,2,4
11704,-1,3
11704,-1,2
11701,2,4
11703,0,3
11704,-1,3
11703,0,3
11703,0,3
11703,0,3
11702,1,4
11703,0,3
11704,-1,3
11702,1,4
11704,-1,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11701,2,4
11704,-1,3
11703,0,3
11704,-1,3
11703,0,3
11703,0,3
11704,-1,2
11702,1,3
11701,2,4
11703,0,4
11705,-2,2
11702,1,4
11704,-1,3
11703,0,3
11704,-1,2
11700,3,4
11705,-2,2
11702,1,4
11704,-1,3
11704,-1,2
11702,1,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11702,1,4
11704,-1,3
11703,0,3
11703,0,3
11703,0,3
11703,0,3
11704,-1,2
11702,1,3
11702,1,4
11704,-1,3
11703,0,3
11704,-1,2
11702,1,3
11701,2,4
11703,0,4
11703,0,4
11703,0,4
11704,-1,3
11703,0,3
11701,2,4
11704,-1,3
11703,0,4
11704,-1,3
11701,2,4
11705,-2,3
11703,0,3
11703,0,3
11702,1,4
11703,0,4
11701,2,5
11704,-1,3
11702,1,4
11704,-1,3
11703,0,4
11704,-1,3
11703,0,4
11704,-1,3
11703,0,3
11703,0,3
11702,1,4
11702,1,4
11704,-1,3
11702,1,4
11704,-1,3
11703,0,4
11704,-1,3
11703,0,3
11702,1,4
11704,-1,3
11703,0,3
11701,2,4
11704,-1,3
11703,0,4
11703,0,4
11703,0,4
11704,-1,3
11701,2,4
11704,-1,3
11703,0,4
11702,1,4
11703,0,4
11703,0,4
11704,-1,3
11702,1,4
11701,2,5
11704,-1,4
11704,-1,3
11702,1,4
11704,-1,3
11703,0,4
11703,0,4
11704,-1,3
11702,1,4
11704,-1,3
11703,0,4
11704,-1,3
11702,1,4
11702,1,4
11704,-1,3
11702,1,4
11703,0,4
11703,0,4
11703,0,4
11704,-1,3
11701,2,5
11704,-1,3
11702,1,4
11704,-1,3
11702,1,4
11704,-1,3
11701,2,5
11705,-2,3
11703,0,4
11702,1,4
11703,0,4
11704,-1,3
11703,0,4
11704,-1,3
11703,0,4
11704,-1,3
11702,1,4
