Consigne : 8574
8574,0,18
8575,-1,18
8575,-1,18
8576,-2,17
8574,0,17
8576,-2,16
8575,-1,16
8575,-1,16
8575,-1,16
8576,-2,15
8574,0,16
8575,-1,15
8575,-1,15
8575,-1,15
8574,0,15
8575,-1,14
8574,0,15
8574,0,15
8575,-1,14
8575,-1,14
8575,-1,14
8574,0,14
8574,0,14
8575,-1,13
8571,3,15
8575,-1,14
8576,-2,13
8575,-1,13
8575,-1,13
8573,1,14
8576,-2,12
8575,-1,12
8575,-1,12
8575,-1,12
8574,0,12
8575,-1,12
8574,0,12
8574,0,12
8575,-1,11
8574,0,12
8575,-1,11
8574,0,11
8575,-1,11
8574,0,11
8575,-1,11
8574,0,11
8574,0,11
8575,-1,10
8573,1,11
8575,-1,10
8575,-1,10
8574,0,10
8575,-1,10
8575,-1,10
8575,-1,9
8574,0,10
